Item Code,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Product_Segment,Cluster,Cluster_Name,Risk_Score,Risk_Level,PCA1,PCA2
307208,62,3,0.64,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.972,Medium Risk,1.1815187296821124,-0.49342759289740634
307215,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307217,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307219,1,4,0.5,5,5,3,553,4.333333333333333,High Demand Products,0,Top Performing Products,-0.7999999999999999,Low Risk,2.5480459534100426,-0.8588257524818372
307226,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
307248,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307261,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
307273,62,3,0.72,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.956000000000003,Medium Risk,1.1818278877752133,-0.4922987861987342
307283,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307285,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307294,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307306,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
307323,62,3,15.6,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.98,Low Risk,1.2393312930919815,-0.28234074024570865
307328,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307344,62,3,3.2300000000000004,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.454,Low Risk,1.191527722946254,-0.45688247602789456
307350,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307355,184,2,1.16,2,3,4,234,3.0,Fading Products,9,Low Performing Products,91.168,High Risk,-0.7297015650603977,0.04865820679468987
307368,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307379,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
307392,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307401,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307410,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
307412,62,3,2.06,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.688000000000002,Low Risk,1.1870062858346533,-0.47339127399597514
307417,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307426,62,3,2.11,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.678,Low Risk,1.1871995096428412,-0.472685769809305
307448,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
307479,62,3,0.89,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.922,Medium Risk,1.1824848487230526,-0.48990007196405577
307501,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307505,62,3,10.47,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.006,Low Risk,1.219506530371886,-0.3547254697980621
307514,62,3,2.34,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.632,Low Risk,1.1880883391605064,-0.46944045055062245
307523,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
307558,62,3,15.32,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.036,Low Risk,1.2382492397661282,-0.28629156369106123
307560,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307578,62,2,4.7299999999999995,4,3,4,434,3.6666666666666665,High Demand Products,4,Low Performing Products,29.453999999999997,Low Risk,0.3764177587578466,-0.2436204108550088
307610,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
307618,62,3,1.51,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.798000000000002,Low Risk,1.1848808239445845,-0.4811518200493463
307622,62,3,59.83,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,18.134,Low Risk,1.4102570738151439,0.34174826328267316
307633,62,3,15.98,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.904,Low Risk,1.2407997940342108,-0.2769789084270158
307635,62,3,6.89,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.722,Low Risk,1.2056717057056205,-0.4052395695636423
3077,62,3,85.5,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,13.0,Low Risk,1.5094581769388968,0.7039541127191089
307740,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307743,62,3,13.51,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.398000000000003,Low Risk,1.2312545379097204,-0.31183081524851936
307749,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
307760,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307787,62,3,0.99,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.902,Medium Risk,1.1828712963394286,-0.48848906359071553
307789,62,3,8.07,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.486,Low Risk,1.2102317875788586,-0.3885896707582276
307809,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
307825,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307831,62,3,4.1899999999999995,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.262,Low Risk,1.195237620063465,-0.44333679564382833
307836,62,3,5.26,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.048000000000002,Low Risk,1.1993726095586894,-0.4282390060490879
307840,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
307859,62,3,0.59,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.982000000000003,Medium Risk,1.181325505873924,-0.4941330970840763
307882,62,3,10.0,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.1,Low Risk,1.2176902265749183,-0.36135720915276126
30790,62,3,25.41,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,25.018,Low Risk,1.27724180425848,-0.14392081882103253
307901,62,3,180.81,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,-6.061999999999998,Low Risk,1.8777814001069875,2.048786193349678
30791,62,3,41.0,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,21.9,Low Risk,1.3374889876515188,0.07605538658270866
307924,62,3,0.5,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.0,Medium Risk,1.1809777030191855,-0.4954030046200826
307930,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307934,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
307963,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
307980,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
307986,62,3,1.97,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.706000000000003,Low Risk,1.186658482979915,-0.4746611815319813
308007,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
30802,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308024,184,2,0.42000000000000004,2,3,3,233,2.6666666666666665,Fading Products,9,Low Performing Products,91.316,High Risk,-0.7325612774215808,0.03821674483197218
30803,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
30804,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
30806,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308068,62,3,0.8200000000000001,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.936,Medium Risk,1.1822143353915893,-0.4908877778253939
308073,62,3,5.380000000000001,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.024,Low Risk,1.1998363466983408,-0.42654579600107967
30810,62,3,129.25,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,4.25,Low Risk,1.6785290091034544,1.3212702760554575
308113,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
308146,62,3,0.49000000000000005,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.002000000000002,Medium Risk,1.180939058257548,-0.49554410545741673
308150,62,3,6.26,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.848000000000003,Low Risk,1.203237085722451,-0.41412892231568577
308170,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
30818,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
30822,62,3,0.75,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.950000000000003,Medium Risk,1.1819438220601262,-0.4918754836867322
30823,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308235,62,3,3.54,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.392000000000003,Low Risk,1.1927257105570201,-0.45250835007053986
308239,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
30824,62,3,66.53999999999999,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,16.792,Low Risk,1.4361877088739825,0.43642692513380216
30826,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
30827,62,3,80.71000000000001,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,13.957999999999998,Low Risk,1.4909473361144805,0.6363668116361121
308274,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
30828,62,2,19.0,4,3,5,435,4.0,High Demand Products,4,Low Performing Products,26.599999999999998,Low Risk,0.43156383361472045,-0.04226951597935864
30831,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308310,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
30832,184,2,4.0,2,3,4,234,3.0,Fading Products,9,Low Performing Products,90.60000000000001,High Risk,-0.7187264527553155,0.08873084459755229
30833,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308335,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
30834,62,3,8.75,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.35,Low Risk,1.2128596313702165,-0.37899481381951405
308346,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
308350,62,3,1.23,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.854000000000003,Low Risk,1.1837987706187316,-0.4851026434946991
308354,62,3,0.34,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.032,Medium Risk,1.180359386832984,-0.4976606180174271
30838,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308382,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308388,62,3,0.51,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,29.998,Medium Risk,1.1810163477808233,-0.4952619037827486
308390,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
308406,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
30843,62,3,1.58,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.784000000000002,Low Risk,1.185151337276048,-0.4801641141880083
308432,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308482,62,3,23.58,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,25.384,Low Risk,1.2701698128787964,-0.16974227205315864
308492,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
3085,62,3,590.28,4,5,5,455,4.666666666666667,Top Performing Products,5,Top Performing Products,-87.95599999999999,Low Risk,3.460168454882331,7.826442179665896
308517,62,3,6.92,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.716,Low Risk,1.2057876399905332,-0.4048162670516402
308519,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
30854,62,3,382.79,4,5,5,455,4.666666666666667,Top Performing Products,6,Top Performing Products,-46.458000000000006,Low Risk,2.6583282956634973,4.898740905822265
308544,62,3,0.4,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.020000000000003,Medium Risk,1.1805912554028095,-0.49681401299342287
30855,1,4,0.0,5,5,1,551,3.6666666666666665,Inactive Products,0,Top Performing Products,-0.7,Low Risk,2.5461137153281626,-0.8658807943485386
30857,62,3,60.03,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,18.094,Low Risk,1.4110299690478965,0.3445702800293534
308576,184,2,0.8500000000000001,2,3,4,234,3.0,Fading Products,9,Low Performing Products,91.23,High Risk,-0.7308995526711637,0.04428408083733512
308588,62,3,16.98,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.704,Low Risk,1.2446642701979722,-0.26286882469361356
308601,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
308651,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308655,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
30868,244,1,0.5,1,1,3,113,1.6666666666666667,Inactive Products,2,Low Performing Products,121.60000000000001,High Risk,-2.090366901326603,0.39995967958438317
308684,62,3,35.120000000000005,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,23.076,Low Risk,1.314765867808602,-0.006911905769696561
30870,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
30872,62,3,200.4,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,-9.980000000000004,Low Risk,1.9534864881550715,2.325202733687028
308722,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
30873,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
308735,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308741,62,3,0.99,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.902,Medium Risk,1.1828712963394286,-0.48848906359071553
308765,62,3,1.86,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.728,Low Risk,1.1862333906019011,-0.47621329074265556
308781,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
308784,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308793,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308808,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
30881,62,3,78.24,4,5,5,455,4.666666666666667,Top Performing Products,3,Low Performing Products,14.452000000000002,Low Risk,1.4814020799899896,0.6015149048146085
308832,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308839,62,3,0.16,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.068,Medium Risk,1.179663781123507,-0.5002004330894395
308864,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
308866,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
308877,62,3,24.810000000000002,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,25.138,Low Risk,1.2749231185602237,-0.15238686906107385
30888,62,3,4.0,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.3,Low Risk,1.1945033695923502,-0.4460177115531747
30890,62,3,1.0,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.900000000000002,Medium Risk,1.1829099411010662,-0.48834796275338144
308918,62,1,0.08,4,1,3,413,2.6666666666666665,Emerging Products,1,Emerging Products,30.684,Medium Risk,-0.4624587338376931,-0.11713536064254694
308919,62,3,5.74,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.952,Low Risk,1.201227558117295,-0.4214661658570549
308977,62,3,11.01,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.898000000000003,Low Risk,1.221593347500317,-0.3471060245820249
308980,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
308986,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309049,184,2,0.17,2,3,3,233,2.6666666666666665,Fading Products,9,Low Performing Products,91.366,High Risk,-0.7335273964625212,0.03468922389862162
309069,184,2,12.75,2,3,5,235,3.3333333333333335,Fading Products,9,Low Performing Products,88.85000000000001,High Risk,-0.684912286322404,0.21219407726482192
309071,62,3,0.17,4,5,3,453,4.0,High Demand Products,8,Low Performing Products,30.066000000000003,Medium Risk,1.1797024258851445,-0.5000593322521054
309079,62,3,2.77,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.546000000000003,Low Risk,1.189750063910924,-0.4633731145452596
309084,62,3,29.439999999999998,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,24.212000000000003,Low Risk,1.2928156431984383,-0.08705718137542147
309089,62,3,7.289999999999999,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,28.642000000000003,Low Risk,1.2072174961711248,-0.39959553607028137
309096,62,3,26.9,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,24.720000000000002,Low Risk,1.2829998737424841,-0.1228967940582631
309105,62,3,14.49,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,27.202,Low Risk,1.2350417245502063,-0.2980029331897851
309106,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309113,62,3,17.75,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.55,Low Risk,1.2476399168440684,-0.2520040602188938
309154,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
309162,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
309184,184,1,0.49,2,1,3,213,2.0,Inactive Products,2,Low Performing Products,91.602,High Risk,-1.5531974425241672,0.23130139026609267
309185,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
309196,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309198,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
309200,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309202,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
309204,62,3,0.0,4,5,1,451,3.3333333333333335,Inactive Products,8,Low Performing Products,30.1,Medium Risk,1.1790454649373052,-0.5024580464867838
309205,62,1,0.0,4,1,1,411,2.0,Newly Launched Products,1,Emerging Products,30.7,Medium Risk,-0.46276789193079404,-0.11826416734121904
309207,62,3,7.67,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.566000000000003,Low Risk,1.2086859971133543,-0.3942337042515885
309208,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
309212,184,2,0.0,2,3,1,231,2.0,Fading Products,9,Low Performing Products,91.4,High Risk,-0.7341843574103607,0.03229050966394323
309214,62,3,4.78,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.144000000000002,Low Risk,1.1975176610000842,-0.435011846241121
309215,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
309220,62,2,0.17,4,3,3,433,3.3333333333333335,High Demand Products,4,Low Performing Products,30.366,Medium Risk,0.358795747451095,-0.307962392679323
309223,62,3,1.2000000000000002,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.860000000000003,Medium Risk,1.183682836333819,-0.4855259460067011
309229,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
309232,62,3,0.89,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.922,Medium Risk,1.1824848487230526,-0.48990007196405577
309238,62,3,20.02,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,26.096,Low Risk,1.2564122777358067,-0.21997417014407072
309253,62,3,3.32,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.436,Low Risk,1.1918755258009928,-0.4556125684918883
309264,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
309292,1,4,2.2199999999999998,5,5,4,554,4.666666666666667,Top Performing Products,0,Top Performing Products,-1.144,Low Risk,2.554692852411713,-0.8345564084603856
309298,1,4,0.0,5,5,1,551,3.6666666666666665,Inactive Products,0,Top Performing Products,-0.7,Low Risk,2.5461137153281626,-0.8658807943485386
3093,62,3,60.5,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,18.0,Low Risk,1.4128462728448643,0.3512020193840526
309300,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
309333,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
309351,184,1,0.0,2,1,1,211,1.3333333333333333,Inactive Products,2,Low Performing Products,91.7,High Risk,-1.5550910358444099,0.22438744923672557
309369,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309389,62,2,0.0,4,3,1,431,2.6666666666666665,Inactive Products,4,Low Performing Products,30.4,Medium Risk,0.35813878650325554,-0.31036110691400143
309402,62,3,10.129999999999999,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,28.074,Low Risk,1.2181926084762071,-0.359522898267419
309406,62,3,33.82,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,23.336000000000002,Low Risk,1.3097420487957125,-0.025255014623119604
309410,62,3,34.39,4,5,5,455,4.666666666666667,Top Performing Products,8,Low Performing Products,23.222,Low Risk,1.3119448002090566,-0.017212266895080274
309429,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
309441,244,1,0.0,1,1,1,111,1.0,Inactive Products,2,Low Performing Products,121.7,High Risk,-2.0922991394084836,0.39290463771768197
309443,62,3,2.12,4,5,4,454,4.333333333333333,Top Performing Products,8,Low Performing Products,29.676000000000002,Low Risk,1.187238154404479,-0.47254466897197095
309451,184,2,0.32,2,3,3,233,2.6666666666666665,Fading Products,9,Low Performing Products,91.33600000000001,High Risk,-0.732947725037957,0.036805736458631964
